"","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","stockid","primary_FAOarea","scientificname","fao_sp","stock_dat"
"167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0418,0.0367588932806324,0.0504807692307692,0.057919621749409,0.0404332129963899,0.091686460807601,0.11203007518797,0.0854117647058824,0.0755707762557078,0.0445506692160612,0.0424590163934426,0.0522184300341297,0.0468487394957983,0.048989898989899,0.0349680170575693,0.0398390342052314,0.0457286432160804,0.058745247148289,0.0854395604395604,0.0881789137380192,0.0741839762611276,0.0581267217630854,0.0716510903426791,0.0935714285714286,0.104705882352941,0.164814814814815,0.157251908396947,0.159459459459459,0.183783783783784,0.197222222222222,0.272598870056497,0.229281767955801,0.059409594095941,0.0972111553784861,0.143983402489627,0.225757575757576,0.197794117647059,0.232340425531915,0.225210084033613,0.317365269461078,0.294059405940594,0.508433734939759,0.65874363327674,0.270142180094787,0.333505154639175,0.554477611940299,NA,NA,NA,NA,"MACKNWATLSA3-4","21","Scomber scombrus","21_Scomber scombrus_erdat","MACKNWATLSA3-4_erdat"
"168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418691588785047,0.509937888198758,0.493670886075949,0.68921568627451,0.374324324324324,0.45531914893617,0.570987654320988,0.656666666666667,0.654814814814815,0.49047619047619,0.656521739130435,0.627722772277228,0.559615384615385,0.452941176470588,0.562947799385875,0.478794642857143,0.366,0.4825,0.36030534351145,0.369924812030075,0.396815286624204,0.350354609929078,0.390960451977401,0.324022346368715,0.330379746835443,0.388513513513513,0.450434782608696,0.347407407407407,0.333846153846154,0.347014925373134,0.24021164021164,0.211940298507463,0.369354838709677,0.290076335877863,0.180588235294118,NA,NA,NA,NA,NA,NA,"MENATGM","31","Brevoortia patronus","31_Brevoortia patronus_erdat","MENATGM_erdat"
"169",NA,NA,NA,NA,NA,NA,NA,0.364406779661017,0.45253164556962,0.435971223021583,0.223580786026201,0.331,0.305747126436782,0.371153846153846,0.400740740740741,0.337864077669903,0.302351623740202,0.356679636835279,0.257275902211874,0.234299516908213,0.239593908629442,0.147272727272727,0.277301927194861,0.198412698412698,0.4,0.403488372093023,0.280769230769231,0.219298245614035,0.296521739130435,0.288983050847458,0.284297520661157,0.254054054054054,0.3216,0.295348837209302,0.379207920792079,0.32992125984252,0.258730158730159,0.24758064516129,0.20695652173913,0.314423076923077,0.273451327433628,0.28,0.318253968253968,0.272142857142857,0.256896551724138,0.340764331210191,0.340314136125654,0.525502318392581,0.496610169491525,0.446551724137931,0.31701030927835,0.265116279069767,0.294532627865961,0.30952380952381,0.207389749702026,0.195064629847239,0.253541076487252,0.19515306122449,0.170281995661605,0.162037037037037,0.106015037593985,0.126315789473684,0.124489795918367,0.125179856115108,0.127777777777778,0.110084033613445,0.110084033613445,0.12972972972973,0.113223140495868,NA,"MENATLAN","21","Brevoortia tyrannus","21_Brevoortia tyrannus_erdat","MENATLAN_erdat"
"170",0.06377901,0.05741533,0.04356636,0.04673724,0.05539901,0.05019491,0.06297992,0.06073865,0.08206187,0.08500023,0.06926004,0.05970007,0.04291964,0.04694872,0.09751224,0.08075638,0.06345758,0.09796273,0.1273152,0.06264116,0.09306546,0.0732463,0.06774299,0.07652012,0.07238157,0.08946498,0.08583591,0.0923429,0.08795482,0.06641973,0.07995628,0.08213829,0.1294177,0.1271749,0.1033853,0.1082922,0.1086711,0.07244796,0.06385486,0.07810471,0.1095512,0.1286407,0.0826041,0.1029872,0.07209221,0.1083266,0.1012967,0.09872367,0.1186668,0.1573835,0.1338303,0.1470173,0.1505678,0.1190267,0.1296139,0.135852,0.1448114,0.1505072,0.1562392,0.1296683,0.1869862,0.1364317,0.1226689,0.123076,0.1367199,0.1111986,0.07337743,0.03942378,0.05766338,0.04665056,"MORWONGESE","81","Nemadactylus macropterus","81_Nemadactylus macropterus_erdat","MORWONGESE_erdat"
"171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120952380952381,0.121698113207547,0.124770642201835,0.117768595041322,0.115789473684211,0.121,0.134782608695652,0.1592,0.158730158730159,0.158612143742255,0.153532608695652,0.158311345646438,0.167277167277167,0.162849872773537,0.162060301507538,0.197087378640777,0.219047619047619,0.22938689217759,0.260194174757282,0.257950530035336,0.256578947368421,0.288194444444444,0.32661717921527,0.348888888888889,0.375,0.39051094890511,0.431055900621118,0.442503639010189,0.433155080213904,0.422273781902552,0.438256658595642,0.407407407407407,0.367847411444142,0.410505836575875,0.435100548446069,0.5125,0.57312925170068,0.587426326129666,0.582781456953642,0.65296803652968,0.715877437325905,0.697841726618705,0.614173228346457,0.588850174216028,0.53125,0.489711934156379,NA,NA,"NEPHMEDGSA17-18","37","Nephrops norvegicus","37_Nephrops norvegicus_erdat","NEPHMEDGSA17-18_erdat"
"172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0253488372093023,0.0277443609022556,0.00479259259259259,0.00452482269503546,0.000986394557823129,0.00161038961038961,0.000559748427672956,0.00137125748502994,0.00113372093023256,0.00152542372881356,0.00205882352941176,0.00271065989847716,0.00186407766990291,0.00688372093023256,0.00386936936936937,0.00801724137931034,0.0226470588235294,0.0197907949790795,0.0171666666666667,0.0277685950413223,0.009,0.015469387755102,0.0227822580645161,0.02064,0.0256521739130435,0.0161111111111111,0.0195634920634921,0.0186454183266932,0.0159677419354839,0.0155691056910569,0.0165432098765432,0.013765690376569,0.0131779661016949,0.0186637931034483,0.012212389380531,0.0111210762331839,0.00923076923076923,0.0106363636363636,NA,NA,NA,"NROCKBSAI","67","Sebastes polyspinis","67_Sebastes polyspinis_erdat","NROCKBSAI_erdat"
"173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00764814814814815,0.0312264150943396,0.0684313725490196,0.133891213389121,0.22700119474313,0.158850226928896,0.10625,0.0942379182156134,0.0712890625,0.0447524752475248,0.0753875968992248,0.0748560460652591,0.0527985074626866,0.0448336252189142,0.0413398692810458,0.0348091603053435,0.00904558404558405,0.00718911917098446,0.00788732394366197,0.00865671641791045,0.0145098039215686,0.0356363636363636,0.0317543859649123,0.00840336134453781,0.00146456692913386,0.00184444444444444,0.00336805555555556,0.00730263157894737,0.0095625,0.0104242424242424,0.0265294117647059,0.0453529411764706,0.0289156626506024,0.0362195121951219,0.0352830188679245,0.0214838709677419,0.019025974025974,0.0199346405228758,0.0352287581699346,0.0220529801324503,0.0208666666666667,0.0222,0.0351006711409396,0.0330344827586207,0.0319148936170213,0.0363235294117647,0.0321538461538462,0.0325806451612903,0.0333898305084746,0.035045045045045,0.0327619047619048,0.0508016032064128,0.0524731182795699,0.0491935483870968,NA,NA,NA,"NROCKGA","67","Sebastes polyspinis","67_Sebastes polyspinis_erdat","NROCKGA_erdat"
"174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0594059405940594,0.0446636771300448,0.0218930041152263,0.0261710037174721,0.0200341296928328,0.0271604938271605,0.0248484848484848,0.028992628992629,0.0295652173913043,0.0712665406427221,0.031864406779661,0.0283236994219653,0.0499388004895961,0.0903765690376569,0.0668932038834952,0.030695652173913,0.0448888888888889,0.0395833333333333,0.0435374149659864,0.0405442176870748,0.0382467532467532,0.029496855345912,0.041219512195122,0.0207407407407407,0.025,0.0312025316455696,0.0191503267973856,0.0275333333333333,0.0240816326530612,0.0323809523809524,0.0238255033557047,0.0228930817610063,0.0216470588235294,0.0303550295857988,0.0296341463414634,0.0336708860759494,0.0382278481012658,0.0497385620915033,0.0412413793103448,0.0378832116788321,NA,NA,NA,"NRSOLEEBSAI","67","Lepidopsetta polyxystra","67_Lepidopsetta polyxystra_erdat","NRSOLEEBSAI_erdat"
"175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0292249047013977,0.0282383419689119,0.0296833773087071,0.028494623655914,0.0320217096336499,0.00982288828337875,0.021524064171123,0.0121618037135279,0.00534731323722149,0.00472727272727273,0.0184516129032258,0.00911877394636015,0.0209417596034696,0.0257950530035336,0.02728297632469,0.0369517543859649,0.0445175438596491,0.0167973124300112,0.0221468926553672,0.0383275261324042,0.0331310679611651,0.0158156911581569,0.0109553349875931,0.0326060606060606,0.0283847980997625,0.0313416009019166,0.0191192266380236,0.0114906832298137,0.0211224489795918,0.0297213622291022,0.035480464625132,0.0394793926247288,0.0367829021372328,0.0192714453584019,0.0189486552567237,0.0180306905370844,0.0270666666666667,0.0231805929919137,NA,NA,NA,"NRSOLEGA","67","Lepidopsetta polyxystra","67_Lepidopsetta polyxystra_erdat","NRSOLEGA_erdat"
"176",0.00080188679245283,0.000744186046511628,0.000551724137931035,0.000364464692482916,0.000497737556561086,0.000585585585585586,0.00226457399103139,0.00154017857142857,0.00255555555555556,0.0028476821192053,0.00835886214442013,0.0156739130434783,0.0566810344827586,0.0492307692307692,0.0869848156182213,0.071551724137931,0.105882352941176,0.0988349514563107,0.197392923649907,0.187909836065574,0.208154506437768,0.179194630872483,0.177874186550976,0.194782608695652,0.179625292740047,0.203667481662592,0.195854922279793,0.208,0.193859649122807,0.252333333333333,0.385344827586207,0.215060240963855,0.145029239766082,0.154736842105263,0.177486910994764,0.314124293785311,0.171851851851852,0.106153846153846,0.116428571428571,0.147435897435897,0.152325581395349,0.160846560846561,0.204926108374384,0.214077669902913,0.207441860465116,0.180172413793103,0.2184,0.260833333333333,0.303448275862069,0.332236842105263,0.333035714285714,0.234285714285714,0.0833333333333333,0.0701657458563536,0.0504201680672269,0.055700325732899,0.0454054054054054,0.056712962962963,0.0650103519668737,0.0615384615384615,0.0566666666666667,0.0549909255898367,0.061660777385159,0.0564056939501779,0.0477941176470588,0.0570038910505837,0.0648936170212766,0.0801418439716312,0.0802110817941953,NA,"NSHRIMPCSCH","87","Heterocarpus reedi","87_Heterocarpus reedi_erdat","NSHRIMPCSCH_erdat"
"177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00766666666666667,0.0214193548387097,0.0205228758169935,0.0495238095238095,0.0581481481481482,0.0691869918699187,0.065655737704918,0.06,0.070625,0.0814606741573034,0.0152717391304348,0.0027319587628866,5.23560209424084e-08,5.64971751412429e-08,0.00874213836477987,0.00842857142857143,0.02512,0.0356756756756757,0.0065,0.022440537745605,1.03734439834025e-07,0.00549019607843137,0.0955357142857143,0.135964912280702,0.136521739130435,0.116379310344828,0.186440677966102,0.195,0.2032,0.176428571428571,0.195061728395062,0.206593406593407,0.208205128205128,0.211594202898551,0.203738317757009,0.199543378995434,0.23125,0.166822429906542,0.258962264150943,0.243016759776536,0.230128205128205,0.204195804195804,0.136231884057971,0.140425531914894,0.101418439716312,0.0930555555555556,0.0895104895104895,0.106382978723404,0.119259259259259,0.101550387596899,0.10077519379845,0.0883720930232558,0.0830769230769231,0.064140625,0.0657364341085271,0.0617692307692308,NA,"NSHRIMPNCH","87","Heterocarpus reedi","87_Heterocarpus reedi_erdat","NSHRIMPNCH_erdat"
"178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00661538461538461,0.00802816901408451,0.00978723404255319,0.0153571428571429,0.0218248175182482,0.0257777777777778,0.0325954198473282,0.04,0.0468032786885246,0.0501694915254237,0.0543965517241379,0.0556034482758621,0.0560550458715596,0.0533018867924528,0.053960396039604,0.0689,0.105858170606372,0.0939520333680918,0.107438016528926,0.1198738170347,0.123110151187905,0.126068376068376,0.140522875816993,0.13180169286578,0.115151515151515,0.101830985915493,0.135429447852761,0.145205479452055,0.144360902255639,0.155602536997886,0.172769953051643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NZLINGESE","81","Genypterus blacodes","81_Genypterus blacodes_erdat","NZLINGESE_erdat"
"179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.000393,0.000601,0.0153,0.0341,0.0503,0.0178,0.00634,0.00333,0.0016,0.00285,0.00278,0.00308,0.00296,0.00308,0.00261,0.00309,0.00303,0.00401,0.008,0.0124,0.0114,0.0113,0.0151,0.0154,0.0148,0.0172,0.016,0.0152,0.0149,0.0142,0.0137,0.0113,0.0105,0.00834,0.01,0.00985,0.00879,0.00875,0.00864,NA,NA,NA,NA,NA,NA,"NZLINGLIN3-4","81","Genypterus blacodes","81_Genypterus blacodes_erdat","NZLINGLIN3-4_erdat"
"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.000655,0.00147,0.00159,0.00519,0.00524,0.00443,0.00894,0.00747,0.00652,0.00358,0.00418,0.00483,0.00686,0.00481,0.00592,0.00303,0.00422,0.00458,0.00722,0.0108,0.0138,0.0106,0.0131,0.0161,0.0193,0.0193,0.016,0.0174,0.0147,0.0143,0.0132,0.0141,0.0139,0.0107,0.0125,0.0124,0.00891,0.00803,0.00781,NA,NA,NA,NA,NA,NA,"NZLINGLIN5-6","81","Genypterus blacodes","81_Genypterus blacodes_erdat","NZLINGLIN5-6_erdat"
"181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.00936,0.00944,0.0102,0.0124,0.0147,0.017,0.0183,0.0196,0.0221,0.0236,0.0225,0.0279,0.0276,0.0303,0.0237,0.0264,0.0428,0.0636,0.0906,0.0849,0.0652,0.0534,0.0621,0.0624,0.0729,0.0643,0.076,0.0641,0.0488,0.0587,0.0693,0.0745,0.0812,0.0611,0.0805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NZLINGLIN72","81","Genypterus blacodes","81_Genypterus blacodes_erdat","NZLINGLIN72_erdat"
"182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.00101,0.00177,0.0116,0.0262,0.0511,0.00638,0.00904,0.00853,0.00811,0.011,0.0179,0.0159,0.0155,0.0158,0.0165,0.0198,0.0277,0.0321,0.0321,0.0299,0.0307,0.0262,0.0364,0.0391,0.0378,0.0394,0.0443,0.0445,0.047,0.044,0.04,0.0389,0.0305,0.0279,0.0243,0.0249,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NZLINGLIN7WC","81","Genypterus blacodes","81_Genypterus blacodes_erdat","NZLINGLIN7WC_erdat"
"183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.000187096774193548,0,0,0.000551948051948052,0,4.54545454545455e-05,0.00821192052980133,0.00939189189189189,0.0167808219178082,0.00929577464788732,0.0160583941605839,0.0125954198473282,0.0196923076923077,0.01625,0.0448854961832061,0.0385611510791367,0.0435333333333333,0.0519631901840491,0.0498823529411765,0.0529885057471264,0.0479041916167665,0.049685534591195,0.0579865771812081,0.065037037037037,0.0604166666666667,0.0711214953271028,0.0636842105263158,0.0548996458087367,0.0599226804123711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NZLINGWSE","57","Genypterus blacodes","57_Genypterus blacodes_erdat","NZLINGWSE_erdat"
"184",0.0038,0.00479,0.00553,0.00597,0.00605,0.015,0.0149,0.0159,0.017,0.0219,0.0174,0.0229,0.0244,0.0247,0.027,0.0292,0.0271,0.0506,0.0615,0.0607,0.0613,0.0727,0.0746,0.0817,0.108,0.127,0.172,0.172,0.264,0.268,0.241,0.238,0.236,0.265,0.264,0.224,0.238,0.235,0.313,0.168,0.197,0.172,0.173,0.171,0.159,0.19,0.183,0.172,0.19,0.202,0.196,0.198,0.198,0.194,0.197,0.205,0.223,0.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NZSNAPNZ8","81","Chrysophrys auratus","81_Chrysophrys auratus_erdat","NZSNAPNZ8_erdat"
"185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85,5.39,2.21,2.02,1.45,2.15,2.38,0.714,0.572,0.712,0.855,0.618,0.479,0.497,0.861,1.01,0.925,0.761,0.791,1.17,1.39,2.36,2.77,1.71,0.656,0.619,0.606,0.305,0.364,0.307,0.349,0.382,0.149,0.241,0.233,0.255,0.232,0.384,0.368,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OPOUTNWATLC","21","Zoarces americanus","21_Zoarces americanus_erdat","OPOUTNWATLC_erdat"
"186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218,0.156,0.153,0.139,0.097,0.0577,0.122,0.116,0.0629,0.153,0.149,0.0732,0.0145,0.178,0.189,0.143,0.154,0.153,0.17,0.213,0.183,0.237,0.219,0.228,0.214,0.172,0.144,0.0673,0.0676,0.0567,0.0489,0.00245,0.00377,0.00529,0.0048,NA,NA,NA,"OROUGHYNWCR","81","Hoplostethus atlanticus","81_Hoplostethus atlanticus_erdat","OROUGHYNWCR_erdat"
"187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.15,0.14,0.09,0.15,0.26,0.36,0.44,0.3,0.11,0.16,0.18,0.16,0.16,0.17,0.14,0.17,0.15,0.07,0,0,0,0,0.01,0.01,0,0,0.01,0.02,0.02,0.02,0.02,0.02,NA,NA,NA,"OROUGHYNZ7A","81","Hoplostethus atlanticus","81_Hoplostethus atlanticus_erdat","OROUGHYNZ7A_erdat"
"188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307,0.0209,0.0415,0.0499,0.0501,0.0563,0.0679,0.0702,0.0848,0.0878,0.0979,0.102,0.0842,0.0801,0.0289,0.0345,0.0391,0.043,0.0521,0.0397,0.0361,0.023,0.0243,0.0431,0.046,0.0522,0.0574,0.0616,0.0672,0.0744,NA,NA,NA,NA,NA,NA,"OROUGHYNZMEC","81","Hoplostethus atlanticus","81_Hoplostethus atlanticus_erdat","OROUGHYNZMEC_erdat"
"189",NA,NA,NA,NA,0.131468531468531,0.170802919708029,0.232374100719424,0.215753424657534,0.223780487804878,0.195604395604396,0.1425,0.111165048543689,0.126315789473684,0.164356435643564,0.178723404255319,0.184393063583815,0.169753086419753,0.18562091503268,0.21294964028777,0.164957264957265,0.19126213592233,0.177852348993289,0.201530612244898,0.212209302325581,0.306625577812018,0.333865814696486,0.379421221864952,0.288778877887789,0.361198738170347,0.383223684210526,0.461068702290076,0.380090497737557,0.303206997084548,0.494285714285714,0.654440154440154,0.41296928327645,0.469648562300319,0.502906976744186,0.533923303834808,0.345762711864407,0.32484076433121,0.254829545454545,0.230679156908665,0.331578947368421,0.191063174114022,0.163072776280323,0.230403800475059,0.292433537832311,0.259061833688699,0.228991596638655,0.276273022751896,0.326666666666667,0.329466357308585,0.207671957671958,0.248711340206186,0.259757738896366,0.413391557496361,0.422955974842767,0.373517786561265,0.519450800915332,0.507352941176471,0.57514450867052,0.560747663551402,0.536585365853659,0.435530085959885,0.356164383561644,0.491620111731844,NA,NA,NA,"PACBTUNA","61","Thunnus orientalis","61_Thunnus orientalis_erdat","PACBTUNA_erdat"
"190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41958041958042,0.715044247787611,0.491851851851852,0.544285714285714,0.67956204379562,0.705223880597015,0.445901639344262,0.648809523809524,0.596103896103896,0.396590909090909,0.396969696969697,0.826558265582656,0.665835411471322,0.786764705882353,0.203908794788274,0.168727272727273,0.336700336700337,0.0648255813953488,0.0738461538461539,0.47148288973384,0.0295,0.000447761194029851,0.0962852897473997,1.03236245954693,1.28070175438596,0.375,0.764966740576497,0.71256038647343,0.52572347266881,0.694805194805195,1.78612716763006,0.961742826780021,0.701315789473684,0.959944751381215,0.443269230769231,0.176528117359413,1,0.848039215686274,0.466393442622951,0.585714285714286,0.510330578512397,0.64672131147541,0.546376811594203,0.572087658592849,0.510891089108911,0.446610169491525,0.604308390022676,0.339407744874715,0.546086956521739,0.310679611650485,0.343511450381679,0.289156626506024,0.325490196078431,NA,NA,"PANCHPERUNC","87","Engraulis ringens","87_Engraulis ringens_erdat","PANCHPERUNC_erdat"
"191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.04,0.04,0.06,0.07,0.05,0.06,0.1,0.04,0.05,0.02,0.03,0.12,0.07,0.16,0.13,0.05,0.07,0.07,0.08,0.1,0.15,0.12,0.17,0.2,0.16,0.18,0.21,0.21,0.19,0.17,0.18,0.15,0.19,0.17,0.16,0.14,0.16,NA,NA,NA,"PAUANPAU5A","81","Haliotis iris","81_Haliotis iris_erdat","PAUANPAU5A_erdat"
"192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,0.01,0.01,0.02,0.02,0.03,0.03,0.04,0.04,0.04,0.03,0.04,0.07,0.08,0.1,0.13,0.09,0.12,0.17,0.14,0.15,0.18,0.24,0.19,0.21,0.21,0.23,0.22,0.26,0.3,0.22,0.23,0.24,0.25,0.22,0.18,0.17,0.17,0.16,0.14,0.13,0.12,0.13,0.12,0.12,0.13,0.12,0.11,NA,NA,NA,NA,"PAUAPAU5B","81","Haliotis iris","81_Haliotis iris_erdat","PAUAPAU5B_erdat"
"193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.04,0.04,0.03,0.04,0.06,0.06,0.08,0.1,0.07,0.1,0.14,0.09,0.08,0.17,0.13,0.15,0.22,0.24,0.23,0.28,0.27,0.27,0.3,0.31,0.32,0.32,0.32,0.35,0.4,0.35,0.28,0.24,0.27,0.24,0.23,0.22,0.21,0.21,0.21,NA,NA,NA,NA,NA,"PAUAPAU5D","81","Haliotis iris","81_Haliotis iris_erdat","PAUAPAU5D_erdat"
"194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,0.01,0.02,0.02,0.03,0.03,0.04,0.05,0.05,0.07,0.06,0.1,0.09,0.13,0.11,0.25,0.23,0.28,0.29,0.24,0.27,0.31,0.36,0.39,0.44,0.46,0.45,0.44,0.45,0.46,0.49,0.5,0.5,0.56,0.67,0.74,0.72,0.79,0.73,0.65,0.62,0.56,0.57,0.54,0.54,0.55,0.59,0.53,0.49,0.46,NA,NA,"PAUAPAU7","81","Haliotis iris","81_Haliotis iris_erdat","PAUAPAU7_erdat"
"195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.04,0.05,0.06,0.07,0.05,0.07,0.09,0.06,0.05,0.03,0.05,0.09,0.09,0.09,0.1,0.1,0.1,0.11,0.18,0.18,0.12,0.18,0.13,0.12,0.18,0.17,0.16,0.16,0.23,0.14,0.12,0.15,0.11,0.12,0.13,0.13,0.11,NA,NA,NA,"PAUASPAU5A","81","Haliotis iris","81_Haliotis iris_erdat","PAUASPAU5A_erdat"
"196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158333333333333,0.131549295774648,0.128228228228228,0.125146198830409,0.0624,0.0498839907192575,0.059447983014862,0.0613821138211382,0.113465346534653,0.171074380165289,0.21322505800464,0.257297297297297,0.217056856187291,0.185603112840467,0.148051948051948,0.106167400881057,0.114814814814815,0.128125,0.122932330827068,0.124354243542435,0.132592592592593,0.139015151515152,0.133464566929134,0.134136546184739,0.1,0.122727272727273,0.161637931034483,0.085377358490566,0.120283018867925,0.116,0.0897849462365591,0.131638418079096,0.145859872611465,0.100729927007299,0.116666666666667,0.105504587155963,0.0567567567567568,0.0694166666666667,NA,NA,"PCEELCSCH","87","Genypterus blacodes","87_Genypterus blacodes_erdat","PCEELCSCH_erdat"
"197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124913494809689,0.0766536964980545,0.0469387755102041,0.0961240310077519,0.12,0.121374045801527,0.112452830188679,0.0996350364963504,0.0854609929078014,0.112456747404844,0.187108013937282,0.182101167315175,0.252401746724891,0.190322580645161,0.174233128834356,0.142281879194631,0.127777777777778,0.148920863309353,0.0952755905511811,0.1112,0.115447154471545,0.116260162601626,0.131707317073171,0.0717355371900826,0.1288,0.111764705882353,0.126724137931034,0.0972727272727273,0.121495327102804,0.135764944275583,0.122448979591837,0.146464646464646,0.137704918032787,0.138967971530249,0.225531914893617,0.0686486486486487,0.0280397022332506,0.0872458410351201,NA,NA,"PCEELSCH","87","Genypterus blacodes","87_Genypterus blacodes_erdat","PCEELSCH_erdat"
"198",NA,NA,NA,NA,NA,NA,NA,NA,0.211633663366337,0.300571428571429,0.168421052631579,0.167321428571429,0.134782608695652,0.0759530791788856,0.138028169014085,0.267300380228137,0.154894671623296,0.196039603960396,0.217809867629362,0.247097844112769,0.23508353221957,0.213071895424837,0.0936026936026936,0.273529411764706,0.24321608040201,0.161739130434783,0.194782608695652,0.207563025210084,0.210185185185185,0.142708333333333,0.206969376979937,0.257462686567164,0.221269296740995,0.191784037558685,0.182716049382716,0.0733067729083665,0.1584,0.135348837209302,0.137280701754386,0.39003645200486,0.27046783625731,0.148872180451128,0.17434869739479,0.342105263157895,0.372745490981964,0.440828402366864,0.334659090909091,0.246846846846847,0.257242178447277,0.253313696612666,0.293594306049822,0.312807881773399,0.250936329588015,0.136,0.181818181818182,0.297457627118644,0.3248,0.343564356435644,0.325652841781874,0.178489702517162,0.0488826815642458,0.14392523364486,0.32156862745098,0.28740157480315,0.186192468619247,NA,NA,NA,NA,NA,"PCOD5AB","67","Gadus macrocephalus","67_Gadus macrocephalus_erdat","PCOD5AB_erdat"
